customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,is_charges_outlier,tenure_band,avg_monthly_revenue,charges_delta,clv_estimate,service_count,is_autopay,is_longterm_contract,has_internet,is_fiber,is_senior,is_high_value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6625-FLENO,0,1,0,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,0,0,49+ mo,20.44741379310345,0.30258620689654947,498.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2967-MXRAV,0,1,1,1,1,0,0,0,0,0,0,0,0,18.8,18.8,0,0,0-12 mo,18.8,0.0,451.20000000000005,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7963-GQRMY,0,1,1,3,1,0,0,0,0,0,0,0,0,44.3,134.5,1,0,0-12 mo,44.833333333333336,-0.5333333333333385,1063.1999999999998,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
8189-HBVRW,0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,0,0,49+ mo,92.85283018867923,-2.0528301886792377,2179.2,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
4163-KIUHY,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,0,0,25-48 mo,25.75,-0.14999999999999858,614.4000000000001,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1228-FZFRV,0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,1,0,49+ mo,106.836,-0.8859999999999957,2542.8,6,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
3500-NSDOA,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,0,0,49+ mo,71.46985294117647,-0.6698529411764724,1699.1999999999998,5,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1171-TYKUR,0,1,0,47,1,1,0,0,0,0,0,0,0,25.4,1139.2,0,0,25-48 mo,24.238297872340425,1.1617021276595736,609.5999999999999,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
3761-FLYZI,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,0,0,49+ mo,108.96076923076923,-0.16076923076923322,2611.2,6,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
2058-DCJBE,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,1,0,0-12 mo,64.92,4.829999999999998,1674.0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
5364-XYIRR,0,1,0,51,1,1,0,0,0,0,1,1,1,94.65,4812.75,1,0,49+ mo,94.36764705882354,0.2823529411764696,2271.6000000000004,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
4829-AUOAX,0,0,0,46,1,1,0,0,0,0,1,1,0,96.05,4399.5,1,0,25-48 mo,95.6413043478261,0.408695652173904,2305.2,4,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
1219-NNDDO,0,0,0,9,1,1,0,0,0,0,0,0,1,76.85,663.55,0,0,0-12 mo,73.72777777777777,3.12222222222222,1844.3999999999999,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
8388-DMKAE,0,0,0,8,1,0,0,0,0,0,0,0,0,20.25,174.65,0,0,0-12 mo,21.83125,-1.5812500000000007,486.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4403-BWPAY,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0,0,13-24 mo,22.978571428571428,1.821428571428573,595.2,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
9659-QEQSY,0,0,0,45,1,1,1,1,1,1,1,1,1,115.65,5125.5,0,0,25-48 mo,113.9,1.75,2775.6000000000004,8,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
5405-ZMYXQ,0,0,0,8,1,1,0,0,0,0,0,0,1,74.6,548.9,0,0,0-12 mo,68.6125,5.987499999999997,1790.3999999999999,2,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
5047-LHVLY,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,50.15,1,0,0-12 mo,50.15,0.0,1203.6,2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1442-OKRJE,0,1,1,66,1,0,1,1,1,0,1,1,1,103.15,7031.3,0,0,49+ mo,106.53484848484848,-3.384848484848476,2475.6000000000004,6,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
4737-AQCPU,0,1,1,72,1,1,1,1,1,1,0,0,0,72.1,5016.65,0,0,49+ mo,69.67569444444445,2.4243055555555486,1730.3999999999999,6,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
9158-VCTQB,0,1,0,41,1,1,1,1,1,1,1,1,1,113.6,4594.95,1,0,25-48 mo,112.07195121951219,1.5280487804878078,2726.3999999999996,8,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
2808-CHTDM,0,1,1,23,1,1,0,0,0,0,0,0,0,25.1,611.45,0,0,13-24 mo,26.584782608695654,-1.484782608695653,602.4000000000001,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6311-UEUME,0,0,0,29,1,0,0,0,0,0,1,0,1,78.9,2384.15,1,0,25-48 mo,82.21206896551725,-3.3120689655172413,1893.6000000000001,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
0793-TWELN,0,0,0,4,1,1,1,0,0,0,0,0,1,80.15,319.85,0,0,0-12 mo,79.9625,0.1875,1923.6000000000001,3,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
3283-WCWXT,0,1,1,6,1,1,0,0,0,0,0,0,0,25.4,153.3,0,0,0-12 mo,25.55,-0.15000000000000213,609.5999999999999,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1060-ENTOF,1,1,0,67,1,1,1,1,1,1,0,1,1,105.4,7035.6,0,0,49+ mo,105.0089552238806,0.3910447761194007,2529.6000000000004,7,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
0999-QXNSA,1,0,1,7,1,0,0,0,0,0,0,0,1,45.75,344.2,0,0,0-12 mo,49.17142857142857,-3.421428571428571,1098.0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
5451-MHQOF,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1431.65,0,0,49+ mo,25.56517857142857,-1.1151785714285722,586.8,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4836-WNFNO,0,1,0,72,1,1,0,0,0,0,0,0,0,25.0,1849.2,0,0,49+ mo,25.683333333333334,-0.6833333333333336,600.0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
9225-BZLNZ,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,0,0,49+ mo,84.48750000000001,0.7624999999999886,2046.0,7,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
0354-VXMJC,0,1,1,23,1,0,0,0,0,0,0,0,0,19.6,426.65,0,0,13-24 mo,18.55,1.0500000000000007,470.40000000000003,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4422-QVIJA,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,0,0,25-48 mo,47.29571428571428,2.854285714285716,1203.6,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
9365-SRSZE,1,1,0,27,1,0,0,0,0,0,0,0,1,70.55,1943.9,0,0,25-48 mo,71.9962962962963,-1.4462962962962962,1693.1999999999998,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
6839-ITVZJ,0,1,1,26,1,1,0,1,0,1,0,0,1,60.05,1616.15,1,0,25-48 mo,62.159615384615385,-2.1096153846153882,1441.1999999999998,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
8332-OSJDW,0,1,1,12,1,1,0,0,0,0,0,0,0,26.4,314.95,0,0,0-12 mo,26.245833333333334,0.154166666666665,633.5999999999999,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4735-BJKOU,0,0,0,40,1,0,0,0,0,0,0,0,0,20.15,804.85,0,0,25-48 mo,20.12125,0.02874999999999872,483.59999999999997,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0274-JKUJR,0,1,1,7,0,0,1,1,1,0,1,1,0,58.85,465.7,0,0,0-12 mo,66.52857142857142,-7.6785714285714235,1412.4,5,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
5740-YHGTW,0,1,1,70,1,1,1,1,0,0,1,0,1,97.55,6669.05,0,0,49+ mo,95.27214285714285,2.277857142857144,2341.2,5,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
8917-SZTTJ,0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,0,0,49+ mo,19.3625,0.28749999999999787,471.59999999999997,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1696-MZVAU,0,1,1,39,0,0,0,0,0,0,0,0,1,25.25,947.75,0,0,25-48 mo,24.30128205128205,0.9487179487179489,606.0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
7359-WWYJV,0,1,0,72,1,1,1,1,1,1,1,1,0,114.45,8375.05,0,0,49+ mo,116.32013888888888,-1.8701388888888744,2746.8,8,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0375-HVGXO,0,0,0,1,0,0,0,0,0,0,1,0,1,34.7,34.7,1,0,0-12 mo,34.7,0.0,832.8000000000001,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4906-ZHGPK,0,1,1,54,1,1,0,1,0,1,1,0,1,70.7,3770.0,0,0,49+ mo,69.81481481481481,0.8851851851851933,1696.8000000000002,5,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
8593-WHYHV,0,0,0,3,1,1,0,0,0,0,0,1,1,85.3,264.8,1,0,0-12 mo,88.26666666666667,-2.9666666666666686,2047.1999999999998,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
3795-GWTRD,0,1,1,63,1,0,1,1,1,1,1,0,0,75.55,4707.85,0,0,49+ mo,74.72777777777779,0.8222222222222086,1813.1999999999998,6,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
1298-PHBTI,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,0,0,49+ mo,86.65352112676055,-1.8535211267605547,2035.1999999999998,4,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
6223-DHJGV,0,0,0,42,1,0,0,0,0,0,0,0,1,20.65,958.1,0,0,25-48 mo,22.811904761904763,-2.161904761904765,495.59999999999997,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6961-MJKBO,0,0,0,47,1,0,0,0,0,0,0,0,0,20.45,943.0,0,0,25-48 mo,20.06382978723404,0.38617021276595764,490.79999999999995,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
6097-EQISJ,0,1,1,66,1,1,0,1,1,0,1,1,1,102.45,6615.15,1,0,49+ mo,100.22954545454544,2.220454545454558,2458.8,6,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
4423-YLHDV,0,1,0,21,1,1,1,0,1,0,1,1,1,104.4,2200.25,1,0,13-24 mo,104.77380952380952,-0.3738095238095127,2505.6000000000004,6,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
8158-WPEZG,0,0,0,11,0,0,0,1,0,1,0,0,1,35.65,425.1,0,0,0-12 mo,38.64545454545455,-2.9954545454545496,855.5999999999999,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0107-YHINA,0,0,1,1,1,1,0,0,1,0,1,1,1,99.75,99.75,1,0,0-12 mo,99.75,0.0,2394.0,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
4918-FYJNT,1,1,0,55,1,1,0,1,1,1,0,0,0,90.45,5044.8,0,0,49+ mo,91.72363636363637,-1.2736363636363706,2170.8,5,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
0727-BNRLG,0,0,0,69,1,1,0,1,1,1,1,0,1,97.65,6743.55,0,0,49+ mo,97.73260869565217,-0.08260869565216922,2343.6000000000004,6,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
4854-CIDCF,1,0,0,3,1,0,0,0,1,0,0,0,0,73.85,196.4,0,0,0-12 mo,65.46666666666667,8.383333333333326,1772.3999999999999,2,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
8640-SDGKB,0,0,0,4,1,0,0,0,1,1,1,1,1,74.4,299.7,1,0,0-12 mo,74.925,-0.5249999999999915,1785.6000000000001,5,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
3280-MRDOF,1,0,0,30,1,1,0,0,1,1,1,0,1,69.1,2093.9,0,0,25-48 mo,69.79666666666667,-0.6966666666666725,1658.3999999999999,5,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
6435-SRWBJ,0,0,0,5,1,1,0,0,1,1,0,0,1,82.75,417.75,0,0,0-12 mo,83.55,-0.7999999999999972,1986.0,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
9964-WBQDJ,0,1,0,71,1,1,0,0,0,0,0,0,1,24.4,1725.4,0,0,49+ mo,24.301408450704226,0.0985915492957723,585.5999999999999,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6303-KFWSL,0,0,0,29,1,1,0,1,0,0,0,0,1,55.25,1620.2,0,0,25-48 mo,55.86896551724138,-0.6189655172413779,1326.0,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1702-CCFNJ,0,1,0,52,1,1,0,1,0,1,0,0,0,61.35,3169.55,0,0,49+ mo,60.95288461538462,0.39711538461538254,1472.4,4,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
8932-CZHRQ,0,0,0,68,1,1,1,1,1,0,0,1,0,76.75,5233.25,0,0,49+ mo,76.9595588235294,-0.2095588235294059,1842.0,6,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
0386-CWRGM,0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,967.85,0,0,25-48 mo,21.04021739130435,-1.6402173913043505,465.59999999999997,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5515-RUGKN,0,0,0,8,1,0,0,0,0,0,0,1,1,54.75,438.05,0,0,0-12 mo,54.75625,-0.006250000000001421,1314.0,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
0404-AHASP,0,1,0,72,1,0,0,0,0,0,0,0,0,19.7,1421.9,0,0,49+ mo,19.748611111111114,-0.04861111111111427,472.79999999999995,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7279-NMVJC,0,0,0,17,1,0,0,0,0,0,0,0,0,19.9,323.15,0,0,13-24 mo,19.008823529411764,0.8911764705882348,477.59999999999997,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2081-VEYEH,0,0,0,3,1,0,0,1,1,1,1,1,1,107.95,318.6,0,0,0-12 mo,106.2,1.75,2590.8,6,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
6407-UTSLV,1,0,0,2,1,0,0,1,0,0,1,0,1,83.8,163.7,0,0,0-12 mo,81.85,1.9500000000000028,2011.1999999999998,3,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
4116-TZAQJ,0,0,0,9,1,0,1,0,0,0,0,0,1,74.25,639.65,1,0,0-12 mo,71.07222222222222,3.177777777777777,1782.0,2,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
9060-HJJRW,0,0,0,51,0,0,0,1,1,0,1,1,1,56.4,2928.5,0,0,49+ mo,57.42156862745098,-1.021568627450982,1353.6,4,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2587-YNLES,0,1,1,6,1,0,0,0,0,0,0,0,0,20.1,100.35,0,0,0-12 mo,16.724999999999998,3.3750000000000036,482.40000000000003,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7398-SKNQZ,0,1,0,3,1,1,0,0,0,0,1,1,0,94.9,273.2,0,0,0-12 mo,91.06666666666666,3.833333333333343,2277.6000000000004,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
5935-FCCNB,1,0,0,17,1,1,0,0,0,0,1,1,1,94.2,1608.15,0,0,13-24 mo,94.59705882352942,-0.3970588235294201,2260.8,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1958-RNRKS,0,1,0,30,1,1,0,0,0,0,0,0,0,49.9,1441.95,0,0,25-48 mo,48.065000000000005,1.8349999999999937,1197.6,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5136-RGMZO,0,0,0,31,1,1,0,1,0,1,1,0,1,71.05,2168.15,0,0,25-48 mo,69.94032258064516,1.1096774193548384,1705.1999999999998,5,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
8345-MVDYC,0,0,0,45,1,0,1,0,1,1,1,1,0,81.65,3618.7,0,0,25-48 mo,80.41555555555556,1.2344444444444491,1959.6000000000001,6,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
8226-BXGES,0,1,0,64,1,1,1,1,1,0,0,0,0,89.45,5692.65,0,0,49+ mo,88.94765625,0.5023437500000085,2146.8,5,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
3877-JRJIP,0,0,0,1,1,1,0,0,0,0,1,0,1,59.85,59.85,1,0,0-12 mo,59.85,0.0,1436.4,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8375-DKEBR,1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,0,0-12 mo,69.6,0.0,1670.3999999999999,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
9705-IOVQQ,1,1,1,61,1,1,0,1,0,0,1,1,0,99.0,5969.3,0,0,49+ mo,97.85737704918033,1.1426229508196712,2376.0,5,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
1015-OWJKI,0,0,0,1,1,0,0,0,0,0,0,0,0,19.05,19.05,0,0,0-12 mo,19.05,0.0,457.20000000000005,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
7511-YMXVQ,0,0,0,9,0,0,0,0,0,0,1,1,1,45.4,418.8,1,0,0-12 mo,46.53333333333333,-1.1333333333333329,1089.6,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2040-XBAVJ,0,1,1,72,1,1,1,1,1,1,1,1,0,114.45,8100.55,0,0,49+ mo,112.50763888888889,1.9423611111111114,2746.8,8,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
7551-JOHTI,0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,1,0,0-12 mo,19.5,0.0,468.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
8887-IPQNC,0,1,0,7,1,0,0,0,0,0,0,0,1,44.25,313.45,0,0,0-12 mo,44.778571428571425,-0.5285714285714249,1062.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
8646-JCOMS,0,1,0,66,1,1,0,1,1,1,0,0,1,90.55,6130.95,0,0,49+ mo,92.89318181818182,-2.3431818181818187,2173.2,5,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
9804-ICWBG,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,0,0-12 mo,69.9,0.0,1677.6000000000001,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1222-KJNZD,0,1,1,40,1,0,0,0,0,0,0,0,1,20.4,745.3,0,0,25-48 mo,18.6325,1.7674999999999983,489.59999999999997,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0106-GHRQR,0,0,0,16,1,1,0,1,1,0,0,1,1,71.4,1212.1,0,0,13-24 mo,75.75625,-4.356249999999989,1713.6000000000001,5,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
5318-IXUZF,0,0,0,2,1,0,0,1,0,0,1,0,1,87.15,183.75,1,0,0-12 mo,91.875,-4.724999999999994,2091.6000000000004,3,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
3768-VHXQO,0,1,0,67,1,1,0,0,0,0,0,0,0,24.85,1583.5,0,0,49+ mo,23.634328358208954,1.2156716417910474,596.4000000000001,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
8952-WCVCD,0,1,0,41,1,0,1,1,1,0,1,1,1,104.45,4162.05,0,0,25-48 mo,101.51341463414634,2.9365853658536594,2506.8,6,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2418-TPEUN,0,1,1,56,1,0,0,0,0,0,0,0,1,19.8,1119.9,0,0,49+ mo,19.998214285714287,-0.19821428571428612,475.20000000000005,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3963-RYFNS,0,0,0,72,1,1,1,1,1,1,1,1,1,116.45,8013.55,0,0,49+ mo,111.29930555555556,5.15069444444444,2794.8,8,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
3198-VELRD,0,1,1,3,1,1,0,0,0,0,0,1,1,84.75,264.85,1,0,0-12 mo,88.28333333333335,-3.5333333333333456,2034.0,3,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
8540-ZQGEA,0,1,0,54,1,0,0,0,0,0,0,0,0,20.05,1102.4,0,0,49+ mo,20.414814814814818,-0.36481481481481737,481.20000000000005,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1320-REHCS,1,0,0,52,1,1,0,1,1,1,1,1,1,110.75,5832.0,0,0,49+ mo,112.15384615384616,-1.4038461538461604,2658.0,7,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
4137-JOPHL,0,0,0,50,1,0,0,0,1,1,0,1,1,89.7,4304.5,0,0,49+ mo,86.09,3.6099999999999994,2152.8,4,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
9436-ZBZCT,0,0,0,14,1,1,0,0,0,1,1,0,1,89.95,1178.4,1,0,13-24 mo,84.17142857142858,5.778571428571425,2158.8,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
7801-CEDNV,0,1,0,27,1,0,1,0,0,0,0,0,0,48.7,1421.75,0,0,25-48 mo,52.657407407407405,-3.957407407407402,1168.8000000000002,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2057-BOYKM,1,1,0,72,1,1,1,1,1,1,0,0,1,96.6,6827.5,0,0,49+ mo,94.82638888888889,1.7736111111111086,2318.3999999999996,6,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
3658-QQJYD,0,0,0,62,1,0,1,1,0,0,1,1,1,74.3,4698.05,0,0,49+ mo,75.775,-1.4750000000000085,1783.1999999999998,5,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1803-BGNBD,0,0,0,12,1,0,0,1,0,1,0,0,1,54.3,654.5,0,0,0-12 mo,54.541666666666664,-0.24166666666666714,1303.1999999999998,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0134-XWXCE,1,0,0,44,1,0,0,0,1,1,1,1,0,74.85,3268.05,0,0,25-48 mo,74.27386363636364,0.5761363636363512,1796.3999999999999,5,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
6950-TWMYB,0,1,1,54,1,0,0,1,0,1,0,0,1,79.95,4362.05,0,0,49+ mo,80.77870370370371,-0.8287037037037095,1918.8000000000002,3,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
5848-FHRFC,0,0,0,68,1,0,0,0,0,0,0,0,0,20.05,1386.9,0,0,49+ mo,20.39558823529412,-0.34558823529411953,481.20000000000005,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2243-FNMMI,0,0,0,20,1,0,0,0,0,0,0,0,0,19.4,415.4,0,0,13-24 mo,20.77,-1.370000000000001,465.59999999999997,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
2511-MORQY,0,1,1,50,1,1,0,0,1,0,0,0,0,54.9,2614.1,0,0,49+ mo,52.282,2.618000000000002,1317.6,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
5356-KZCKT,0,0,0,58,1,1,0,0,0,0,0,0,1,24.45,1513.6,0,0,49+ mo,26.096551724137928,-1.6465517241379288,586.8,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
9470-XCCEM,0,1,1,35,1,1,0,1,0,0,1,0,1,89.65,3161.6,0,0,25-48 mo,90.33142857142857,-0.6814285714285688,2151.6000000000004,4,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
6519-CFDBX,0,0,0,2,1,0,0,0,0,0,0,0,1,45.4,80.95,0,0,0-12 mo,40.475,4.924999999999997,1089.6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3902-MIVLE,0,1,1,63,1,1,1,0,1,1,0,1,0,75.7,4676.7,0,0,49+ mo,74.23333333333333,1.4666666666666686,1816.8000000000002,6,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0409-WTMPL,0,1,0,58,1,1,1,1,1,0,1,1,1,110.65,6526.65,0,0,49+ mo,112.52844827586206,-1.8784482758620555,2655.6000000000004,7,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
8763-KIAFH,0,1,1,27,1,0,0,0,0,0,0,0,1,20.55,583.3,0,0,25-48 mo,21.6037037037037,-1.0537037037037003,493.20000000000005,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3669-WHAFY,0,1,0,71,1,1,1,1,1,1,1,1,1,115.15,8078.1,0,0,49+ mo,113.77605633802817,1.3739436619718361,2763.6000000000004,8,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
3055-VTCGS,0,0,0,63,1,0,0,0,1,0,0,1,0,58.55,3503.5,0,0,49+ mo,55.611111111111114,2.938888888888883,1405.1999999999998,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3144-KMTWZ,0,1,0,71,1,1,0,1,1,0,0,1,1,93.25,6669.45,0,0,49+ mo,93.93591549295775,-0.6859154929577471,2238.0,5,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
7279-BUYWN,1,0,0,41,1,1,1,1,1,0,1,1,1,113.2,4689.5,1,0,25-48 mo,114.3780487804878,-1.1780487804877993,2716.8,7,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
